42.8358659,-85.3505697
42.8841958,-85.6005813
43.1189194,-85.3319665
42.8984699,-85.7631183
42.8278108,-85.3186236
43.0097474,-85.708367
42.8128109,-85.3283458
42.8862677,-85.60576
42.9211359,-85.873371
43.087251,-85.4714157
43.0591957,-85.4658588
43.0149995,-85.6957657
42.9775273,-85.6094731
42.9264177,-85.5703035
42.7969747,-85.6241908
43.0500251,-85.7019793
42.7992593,-85.3108943
42.8840722,-85.6186562
42.8391984,-85.4522406
42.7469723,-85.8597541
42.7427815,-85.9204201
42.7394783,-85.3388999
42.8694738,-85.596414
42.798367,-85.270843
42.942802,-85.9036506
42.8685668,-85.6169515
43.0453012,-85.8444848
42.7978103,-85.427794
42.8111424,-85.5261317
42.7541987,-85.5461309
42.9169722,-85.6466952
42.9178056,-85.6466999
42.9072531,-85.4308527
42.8869771,-85.2766791
42.8855807,-85.9017044
43.133634,-85.8239315
42.972808,-85.410576
43.068356,-85.8883761
42.8633646,-85.4580749
42.8997485,-85.7733663
42.8125,-85.9505556
42.7941667,-85.7622222
42.8422222,-85.7613889
42.8663889,-85.7591667
42.7544444,-85.7883333
43.0633333,-85.9561111
43.0073944,-85.7160561
42.7454837,-85.6038593
42.7358623,-85.666674
43.0088136,-85.6834354
42.823894,-85.6431043
42.9151111,-85.6477924
42.7301418,-85.8420204
42.8927321,-85.7705532
42.8851707,-85.7439362
42.8838229,-85.7636203
42.8849743,-85.7558985
42.89711,-85.7632585
42.8909019,-85.7702838
42.956806,-85.6649011
43.0052905,-85.6551335
43.0000735,-85.6592723
43.0786966,-85.608324
42.9781034,-85.6071792
42.8131583,-85.5308897
43.0566041,-85.526724
42.9268529,-85.6332105
42.8076836,-85.4588712
43.035863,-85.6683041
43.0597286,-85.5602286
42.8130955,-85.7210838
43.0562527,-85.264798
